Session Information:,,,,Device Information:,,,,Oarlock Information:,,,,Oarlock Settings:

Name:,JustGo-2003M,,,Name:,SpdCoach 2669346,,,Firmware:,---,,,Boat ID:,---
Start Time:,07/20/2026 17:05:57,,,Model:,---,,,,,,,Seat Number:,---
Type:,Just Go,,,Serial:,,,,,,,,Port Starboard:,---
System of Units:,Meters/Split500,,,Firmware Version:,---,,,,,,,Oar Length:,---
Speed Input:,GPS,,,Profile Version:,---,,,,,,,Inboard Length:,---
,,,,Hardware Version:,---,,,,,,,,
,,,,LiNK Version:,2.1.68,,,,,,,,


Session Summary:

Total Intervals,Total Distance (GPS),Total Distance (IMP),Total Elapsed Time,Avg Split (GPS),Avg Speed (GPS),Avg Split (IMP),Avg Speed (IMP),Avg Stroke Rate,Total Strokes,Distance/Stroke (GPS),Distance/Stroke (IMP),Avg Heart Rate,Avg Power,Avg Catch,Avg Slip,Avg Finish,Avg Wash,Avg Force Avg,Avg Work,Avg Force Max,Avg Max Force Angle,Start GPS Lat.,Start GPS Lon.
1,1562.9,0.0,00:07:42.1,00:02:22.0,3.52,00:00:00.0,0.00,19.5,134,11.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1490294,-82.8763756
1,1574.3,0.0,00:07:45.1,00:02:21.2,3.54,00:00:00.0,0.00,19.5,135,11.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1491314,-82.8763764
1,1585.2,0.0,00:07:48.1,00:02:20.4,3.56,00:00:00.0,0.00,20.0,136,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1492292,-82.8763750
1,1596.8,0.0,00:07:51.1,00:02:22.0,3.52,00:00:00.0,0.00,20.0,137,11.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1493335,-82.8763715
1,1608.1,0.0,00:07:54.1,00:02:17.7,3.63,00:00:00.0,0.00,19.5,138,11.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1494356,-82.8763707
1,1619.6,0.0,00:07:57.3,00:02:14.4,3.72,00:00:00.0,0.00,20.0,139,11.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1495386,-82.8763736
1,1630.6,0.0,00:08:00.3,00:02:17.3,3.64,00:00:00.0,0.00,19.5,140,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1496368,-82.8763743
1,1641.9,0.0,00:08:03.5,00:02:19.6,3.58,00:00:00.0,0.00,19.5,141,11.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1497386,-82.8763743
1,1653.4,0.0,00:08:06.5,00:02:18.8,3.60,00:00:00.0,0.00,19.5,142,11.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1498422,-82.8763790
1,1664.7,0.0,00:08:09.5,00:02:16.6,3.66,00:00:00.0,0.00,19.5,143,11.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1499427,-82.8763955
1,1676.1,0.0,00:08:12.5,00:02:12.9,3.76,00:00:00.0,0.00,20.5,144,11.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1500444,-82.8764091
1,1687.0,0.0,00:08:15.7,00:02:13.6,3.74,00:00:00.0,0.00,19.0,145,11.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1501422,-82.8764232
1,1697.9,0.0,00:08:18.7,00:02:21.6,3.53,00:00:00.0,0.00,19.5,146,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1502396,-82.8764307
1,1709.1,0.0,00:08:21.7,00:02:18.5,3.61,00:00:00.0,0.00,20.0,147,11.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1503397,-82.8764392
1,1720.0,0.0,00:08:24.9,00:02:16.6,3.66,00:00:00.0,0.00,19.0,148,11.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1504382,-82.8764483
1,1730.2,0.0,00:08:27.9,00:02:22.0,3.52,00:00:00.0,0.00,19.5,149,10.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1505291,-82.8764601
1,1740.8,0.0,00:08:30.9,00:02:24.0,3.47,00:00:00.0,0.00,20.0,150,10.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1506240,-82.8764742
1,1752.1,0.0,00:08:33.9,00:02:27.4,3.39,00:00:00.0,0.00,20.0,151,11.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1507237,-82.8764918
1,1763.8,0.0,00:08:37.1,00:02:25.7,3.43,00:00:00.0,0.00,19.5,152,11.7,0.0,---,---,---,---,---,---,---,---,---,---,40.1508285,-82.8765082
1,1775.3,0.0,00:08:40.1,00:02:18.5,3.61,00:00:00.0,0.00,19.0,153,11.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1509309,-82.8765278
1,1786.9,0.0,00:08:43.3,00:02:16.2,3.67,00:00:00.0,0.00,20.0,154,11.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1510340,-82.8765488
1,1797.7,0.0,00:08:46.3,00:02:16.6,3.66,00:00:00.0,0.00,19.5,155,10.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1511308,-82.8765575
1,1808.9,0.0,00:08:49.3,00:02:18.8,3.60,00:00:00.0,0.00,19.5,156,11.2,0.0,---,---,---,---,---,---,---,---,---,---,40.1512311,-82.8765686
1,1819.0,0.0,00:08:52.3,00:02:22.0,3.52,00:00:00.0,0.00,20.0,157,10.1,0.0,---,---,---,---,---,---,---,---,---,---,40.1513214,-82.8765787
1,1830.6,0.0,00:08:55.5,00:02:22.4,3.51,00:00:00.0,0.00,20.0,158,11.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1514252,-82.8765867
1,1840.4,0.0,00:08:58.3,00:02:19.6,3.58,00:00:00.0,0.00,20.0,159,9.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1515133,-82.8765895
1,1851.3,0.0,00:09:01.5,00:02:22.8,3.50,00:00:00.0,0.00,20.0,160,10.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1516111,-82.8765952
1,1861.7,0.0,00:09:04.5,00:02:25.7,3.43,00:00:00.0,0.00,20.0,161,10.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1517043,-82.8765977
1,1871.1,0.0,00:09:07.3,00:02:23.2,3.49,00:00:00.0,0.00,20.5,162,9.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1517891,-82.8765988
1,1881.4,0.0,00:09:10.5,00:02:29.2,3.35,00:00:00.0,0.00,19.5,163,10.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1518813,-82.8766036
1,1891.4,0.0,00:09:13.5,00:02:32.9,3.27,00:00:00.0,0.00,20.0,164,10.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1519708,-82.8765975
1,1901.4,0.0,00:09:16.5,00:02:31.5,3.30,00:00:00.0,0.00,19.5,165,10.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1520612,-82.8765978
1,1911.2,0.0,00:09:19.5,00:02:32.4,3.28,00:00:00.0,0.00,20.5,166,9.8,0.0,---,---,---,---,---,---,---,---,---,---,40.1521491,-82.8765931
1,1920.9,0.0,00:09:22.5,00:02:35.2,3.22,00:00:00.0,0.00,20.5,167,9.6,0.0,---,---,---,---,---,---,---,---,---,---,40.1522356,-82.8765983
1,1930.8,0.0,00:09:25.9,00:02:40.7,3.11,00:00:00.0,0.00,17.5,168,10.0,0.0,---,---,---,---,---,---,---,---,---,---,40.1523252,-82.8765960
1,1939.1,0.0,00:09:28.5,00:02:45.5,3.02,00:00:00.0,0.00,21.0,169,8.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1523992,-82.8765968
1,1949.5,0.0,00:09:31.9,00:02:45.0,3.03,00:00:00.0,0.00,19.5,170,10.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1524920,-82.8765941
1,1959.7,0.0,00:09:34.9,00:02:34.7,3.23,00:00:00.0,0.00,19.5,171,10.3,0.0,---,---,---,---,---,---,---,---,---,---,40.1525844,-82.8765923
1,1968.2,0.0,00:09:37.5,00:02:33.3,3.26,00:00:00.0,0.00,21.5,172,8.5,0.0,---,---,---,---,---,---,---,---,---,---,40.1526607,-82.8765948
1,1978.7,0.0,00:09:40.9,00:02:39.7,3.13,00:00:00.0,0.00,19.5,173,10.4,0.0,---,---,---,---,---,---,---,---,---,---,40.1527545,-82.8765932
1,1987.5,0.0,00:09:43.9,00:02:38.2,3.16,00:00:00.0,0.00,20.0,174,8.9,0.0,---,---,---,---,---,---,---,---,---,---,40.1528340,-82.8765894
1,2002.2,0.0,00:09:48.5,00:02:40.7,3.11,00:00:00.0,0.00,13.0,175,14.7,0.0,---,---,---,---,---,---,---,---,---,---,40.1529657,-82.8765936
